transaction_id,reason
TX-2026017972,doublon_strict
TX-2026064304,doublon_strict
TX-2026069595,doublon_strict
TX-2026085582,doublon_strict
TX-2026014984,doublon_strict
TX-2026034606,doublon_strict
TX-2026009494,doublon_strict
TX-2026032071,doublon_strict
TX-2026005169,doublon_strict
TX-2026070609,doublon_strict
TX-2026011317,doublon_strict
TX-2026042990,doublon_strict
TX-2026079976,doublon_strict
TX-2026060106,doublon_strict
TX-2026067709,doublon_strict
TX-2026043942,doublon_strict
TX-2026044017,doublon_strict
TX-2026062412,doublon_strict
TX-2026027784,doublon_strict
TX-2026021659,doublon_strict
TX-2026031375,doublon_strict
TX-2026082860,doublon_strict
TX-2026013343,doublon_strict
TX-2026050614,doublon_strict
TX-2026034823,doublon_strict
TX-2026015837,doublon_strict
TX-2026085348,doublon_strict
TX-2026056729,doublon_strict
TX-2026059922,doublon_strict
TX-2026033803,doublon_strict
TX-2026019837,doublon_strict
TX-2026021517,doublon_strict
TX-2026091195,doublon_strict
TX-2026028010,doublon_strict
TX-2026030220,doublon_strict
TX-2026065201,doublon_strict
TX-2026022261,doublon_strict
TX-2026037115,doublon_strict
TX-2026044034,doublon_strict
TX-2026055593,doublon_strict
TX-2026034338,doublon_strict
TX-2026008950,doublon_strict
TX-2026052506,doublon_strict
TX-2026084699,doublon_strict
TX-2026028852,doublon_strict
TX-2026048594,doublon_strict
TX-2026073976,doublon_strict
TX-2026045566,doublon_strict
TX-2026087037,doublon_strict
TX-2026011147,doublon_strict
TX-2026086809,doublon_strict
TX-2026072443,doublon_strict
TX-2026027724,doublon_strict
TX-2026018092,doublon_strict
TX-2026085626,doublon_strict
TX-2026090866,doublon_strict
TX-2026019356,doublon_strict
TX-2026032832,doublon_strict
TX-2026089332,doublon_strict
TX-2026031333,doublon_strict
TX-2026068940,doublon_strict
TX-2026032612,doublon_strict
TX-2026041076,doublon_strict
TX-2026016783,doublon_strict
TX-2026041130,doublon_strict
TX-2026078318,doublon_strict
TX-2026072169,doublon_strict
TX-2026004151,doublon_strict
TX-2026002362,doublon_strict
TX-2026051010,doublon_strict
TX-2026018053,doublon_strict
TX-2026072164,doublon_strict
TX-2026049024,doublon_strict
TX-2026080323,doublon_strict
TX-2026024135,doublon_strict
TX-2026098555,doublon_strict
TX-2026031744,doublon_strict
TX-2026024933,doublon_strict
TX-2026073989,doublon_strict
TX-2026043458,doublon_strict
TX-2026035941,doublon_strict
TX-2026011373,doublon_strict
TX-2026002797,doublon_strict
TX-2026024113,doublon_strict
TX-2026069043,doublon_strict
TX-2026052978,doublon_strict
TX-2026010408,doublon_strict
TX-2026089555,doublon_strict
TX-2026090463,doublon_strict
TX-2026007316,doublon_strict
TX-2026004545,doublon_strict
TX-2026054915,doublon_strict
TX-2026011504,doublon_strict
TX-2026030849,doublon_strict
TX-2026059438,doublon_strict
TX-2026025521,doublon_strict
TX-2026019981,doublon_strict
TX-2026064721,doublon_strict
TX-2026078227,doublon_strict
TX-2026097907,doublon_strict
TX-2026047699,doublon_strict
TX-2026077635,doublon_strict
TX-2026024035,doublon_strict
TX-2026096251,doublon_strict
TX-2026084913,doublon_strict
TX-2026033319,doublon_strict
TX-2026018732,doublon_strict
TX-2026072180,doublon_strict
TX-2026063743,doublon_strict
TX-2026048527,doublon_strict
TX-2026096308,doublon_strict
TX-2026074497,doublon_strict
TX-2026056598,doublon_strict
TX-2026096260,doublon_strict
TX-2026082211,doublon_strict
TX-2026082019,doublon_strict
TX-2026030417,doublon_strict
TX-2026006843,doublon_strict
TX-2026009853,doublon_strict
TX-2026046217,doublon_strict
TX-2026048403,doublon_strict
TX-2026062854,doublon_strict
TX-2026039813,doublon_strict
TX-2026091764,doublon_strict
TX-2026098804,doublon_strict
TX-2026022999,doublon_strict
TX-2026082605,doublon_strict
TX-2026084014,doublon_strict
TX-2026028326,doublon_strict
TX-2026076914,doublon_strict
TX-2026061652,doublon_strict
TX-2026058991,doublon_strict
TX-2026020274,doublon_strict
TX-2026074017,doublon_strict
TX-2026016129,doublon_strict
TX-2026042947,doublon_strict
TX-2026056275,doublon_strict
TX-2026006313,doublon_strict
TX-2026029391,doublon_strict
TX-2026019526,doublon_strict
TX-2026011861,doublon_strict
TX-2026047453,doublon_strict
TX-2026029454,doublon_strict
TX-2026067926,doublon_strict
TX-2026036925,doublon_strict
TX-2026073825,doublon_strict
TX-2026007201,doublon_strict
TX-2026020172,doublon_strict
TX-2026082038,doublon_strict
TX-2026081479,doublon_strict
TX-2026042657,doublon_strict
TX-2026041455,doublon_strict
TX-2026059250,doublon_strict
TX-2026070346,doublon_strict
TX-2026041648,doublon_strict
TX-2026088790,doublon_strict
TX-2026074052,doublon_strict
TX-2026031078,doublon_strict
TX-2026058794,doublon_strict
TX-2026049035,doublon_strict
TX-2026096032,doublon_strict
TX-2026078822,doublon_strict
TX-2026090307,doublon_strict
TX-2026057768,doublon_strict
TX-2026055138,doublon_strict
TX-2026091690,doublon_strict
TX-2026007336,doublon_strict
TX-2026025925,doublon_strict
TX-2026029413,doublon_strict
TX-2026091854,doublon_strict
TX-2026052827,doublon_strict
TX-2026062997,doublon_strict
TX-2026067869,doublon_strict
TX-2026034910,doublon_strict
TX-2026001549,doublon_strict
TX-2026028303,doublon_strict
TX-2026050011,doublon_strict
TX-2026019664,doublon_strict
TX-2026065880,doublon_strict
TX-2026066582,doublon_strict
TX-2026073015,doublon_strict
TX-2026069025,doublon_strict
TX-2026046016,doublon_strict
TX-2026000788,doublon_strict
TX-2026061728,doublon_strict
TX-2026062975,doublon_strict
TX-2026038308,doublon_strict
TX-2026083563,doublon_strict
TX-2026086110,doublon_strict
TX-2026065237,doublon_strict
TX-2026009842,doublon_strict
TX-2026088063,doublon_strict
TX-2026016098,doublon_strict
TX-2026097292,doublon_strict
TX-2026057503,doublon_strict
TX-2026081967,doublon_strict
TX-2026036980,doublon_strict
TX-2026082773,doublon_strict
TX-2026089504,doublon_strict
TX-2026069219,doublon_strict
TX-2026041507,doublon_strict
TX-2026056405,doublon_strict
TX-2026072155,doublon_strict
TX-2026031409,doublon_strict
TX-2026057967,doublon_strict
TX-2026073337,doublon_strict
TX-2026046420,doublon_strict
TX-2026053829,doublon_strict
TX-2026068922,doublon_strict
TX-2026002212,doublon_strict
TX-2026052539,doublon_strict
TX-2026095695,doublon_strict
TX-2026004831,doublon_strict
TX-2026093050,doublon_strict
TX-2026013773,doublon_strict
TX-2026098295,doublon_strict
TX-2026037179,doublon_strict
TX-2026096711,doublon_strict
TX-2026057887,doublon_strict
TX-2026019524,doublon_strict
TX-2026053277,doublon_strict
TX-2026062333,doublon_strict
TX-2026036960,doublon_strict
TX-2026022122,doublon_strict
TX-2026075709,doublon_strict
TX-2026012966,doublon_strict
TX-2026018166,doublon_strict
TX-2026035480,doublon_strict
TX-2026095852,doublon_strict
TX-2026043295,doublon_strict
TX-2026063283,doublon_strict
TX-2026030334,doublon_strict
TX-2026071659,doublon_strict
TX-2026065935,doublon_strict
TX-2026003166,doublon_strict
TX-2026068233,doublon_strict
TX-2026043165,doublon_strict
TX-2026068966,doublon_strict
TX-2026052293,doublon_strict
TX-2026025011,doublon_strict
TX-2026097548,doublon_strict
TX-2026046128,doublon_strict
TX-2026039183,doublon_strict
TX-2026077744,doublon_strict
TX-2026075307,doublon_strict
TX-2026009845,doublon_strict
TX-2026039548,doublon_strict
TX-2026024934,doublon_strict
TX-2026028601,doublon_strict
TX-2026019124,doublon_strict
TX-2026047493,doublon_strict
TX-2026010981,doublon_strict
TX-2026012769,doublon_strict
TX-2026089012,doublon_strict
TX-2026072811,doublon_strict
TX-2026050206,doublon_strict
TX-2026080995,doublon_strict
TX-2026015835,doublon_strict
TX-2026020135,doublon_strict
TX-2026058395,doublon_strict
TX-2026054925,doublon_strict
TX-2026058698,doublon_strict
TX-2026081435,doublon_strict
TX-2026069018,doublon_strict
TX-2026045757,doublon_strict
TX-2026045145,doublon_strict
TX-2026098710,doublon_strict
TX-2026034860,doublon_strict
TX-2026088071,doublon_strict
TX-2026037475,doublon_strict
TX-2026038249,doublon_strict
TX-2026019308,doublon_strict
TX-2026004881,doublon_strict
TX-2026065945,doublon_strict
TX-2026093811,doublon_strict
TX-2026089479,doublon_strict
TX-2026076339,doublon_strict
TX-2026095983,doublon_strict
TX-2026038091,doublon_strict
TX-2026053141,doublon_strict
TX-2026089726,doublon_strict
TX-2026045325,doublon_strict
TX-2026002436,doublon_strict
TX-2026071940,doublon_strict
TX-2026072937,doublon_strict
TX-2026091838,doublon_strict
TX-2026065186,doublon_strict
TX-2026049219,doublon_strict
TX-2026001574,doublon_strict
TX-2026062392,doublon_strict
TX-2026041134,doublon_strict
TX-2026092901,doublon_strict
TX-2026008620,doublon_strict
TX-2026017195,doublon_strict
TX-2026097371,doublon_strict
TX-2026034789,doublon_strict
TX-2026041443,doublon_strict
TX-2026067775,doublon_strict
TX-2026058534,doublon_strict
TX-2026046441,doublon_strict
TX-2026069600,doublon_strict
TX-2026031796,doublon_strict
TX-2026025023,doublon_strict
TX-2026060537,doublon_strict
TX-2026041654,doublon_strict
TX-2026087401,doublon_strict
TX-2026058913,doublon_strict
TX-2026075270,doublon_strict
TX-2026056619,doublon_strict
TX-2026073814,doublon_strict
TX-2026005540,doublon_strict
TX-2026030469,doublon_strict
TX-2026074273,doublon_strict
TX-2026082499,doublon_strict
TX-2026089776,doublon_strict
TX-2026099505,doublon_strict
TX-2026074858,doublon_strict
TX-2026071575,doublon_strict
TX-2026035741,doublon_strict
TX-2026032426,doublon_strict
TX-2026085847,doublon_strict
TX-2026063154,doublon_strict
TX-2026013506,doublon_strict
TX-2026075617,doublon_strict
TX-2026093243,doublon_strict
TX-2026018063,doublon_strict
TX-2026067724,doublon_strict
TX-2026015865,doublon_strict
TX-2026006804,doublon_strict
TX-2026090354,doublon_strict
TX-2026051130,doublon_strict
TX-2026065189,doublon_strict
TX-2026070145,doublon_strict
TX-2026009293,doublon_strict
TX-2026086712,doublon_strict
TX-2026022915,doublon_strict
TX-2026030174,doublon_strict
TX-2026087008,doublon_strict
TX-2026044418,doublon_strict
TX-2026019823,doublon_strict
TX-2026025584,doublon_strict
TX-2026065541,doublon_strict
TX-2026060701,doublon_strict
TX-2026040474,doublon_strict
TX-2026048740,doublon_strict
TX-2026054188,doublon_strict
TX-2026087738,doublon_strict
TX-2026071265,doublon_strict
TX-2026078111,doublon_strict
TX-2026068717,doublon_strict
TX-2026095065,doublon_strict
TX-2026021795,doublon_strict
TX-2026065307,doublon_strict
TX-2026012524,doublon_strict
TX-2026021351,doublon_strict
TX-2026065770,doublon_strict
TX-2026022199,doublon_strict
TX-2026001747,doublon_strict
TX-2026077381,doublon_strict
TX-2026089961,doublon_strict
TX-2026033943,doublon_strict
TX-2026099925,doublon_strict
TX-2026043768,doublon_strict
TX-2026022541,doublon_strict
TX-2026001956,doublon_strict
TX-2026006000,doublon_strict
TX-2026099268,doublon_strict
TX-2026042699,doublon_strict
TX-2026021973,doublon_strict
TX-2026054724,doublon_strict
TX-2026087126,doublon_strict
TX-2026078721,doublon_strict
TX-2026065833,doublon_strict
TX-2026009753,doublon_strict
TX-2026038670,doublon_strict
TX-2026077676,doublon_strict
TX-2026068733,doublon_strict
TX-2026051073,doublon_strict
TX-2026017840,doublon_strict
TX-2026019002,doublon_strict
TX-2026024494,doublon_strict
TX-2026031451,doublon_strict
TX-2026015365,doublon_strict
TX-2026095342,doublon_strict
TX-2026066322,doublon_strict
TX-2026069945,doublon_strict
TX-2026088128,doublon_strict
TX-2026006483,doublon_strict
TX-2026087671,doublon_strict
TX-2026047521,doublon_strict
TX-2026057095,doublon_strict
TX-2026003416,doublon_strict
TX-2026028839,doublon_strict
TX-2026050247,doublon_strict
TX-2026043853,doublon_strict
TX-2026029534,doublon_strict
TX-2026053289,doublon_strict
TX-2026075662,doublon_strict
TX-2026052301,doublon_strict
TX-2026014644,doublon_strict
TX-2026098583,doublon_strict
TX-2026046895,doublon_strict
TX-2026070756,doublon_strict
TX-2026068339,doublon_strict
TX-2026075063,doublon_strict
TX-2026024462,doublon_strict
TX-2026044701,doublon_strict
TX-2026067251,doublon_strict
TX-2026051784,doublon_strict
TX-2026097610,doublon_strict
TX-2026016264,doublon_strict
TX-2026038193,doublon_strict
TX-2026090342,doublon_strict
TX-2026066053,doublon_strict
TX-2026017799,doublon_strict
TX-2026012110,doublon_strict
TX-2026026637,doublon_strict
TX-2026097890,doublon_strict
TX-2026041761,doublon_strict
TX-2026002527,doublon_strict
TX-2026040999,doublon_strict
TX-2026001570,doublon_strict
TX-2026055303,doublon_strict
TX-2026029468,doublon_strict
TX-2026008777,doublon_strict
TX-2026023515,doublon_strict
TX-2026082479,doublon_strict
TX-2026031060,doublon_strict
TX-2026069984,doublon_strict
TX-2026051490,doublon_strict
TX-2026005762,doublon_strict
TX-2026090989,doublon_strict
TX-2026010010,doublon_strict
TX-2026020050,doublon_strict
TX-2026094777,doublon_strict
TX-2026074579,doublon_strict
TX-2026001413,doublon_strict
TX-2026088638,doublon_strict
TX-2026070700,doublon_strict
TX-2026060511,doublon_strict
TX-2026030764,doublon_strict
TX-2026058964,doublon_strict
TX-2026087549,doublon_strict
TX-2026056036,doublon_strict
TX-2026072845,doublon_strict
TX-2026048541,doublon_strict
TX-2026014377,doublon_strict
TX-2026096460,doublon_strict
TX-2026028472,doublon_strict
TX-2026072120,doublon_strict
TX-2026016367,doublon_strict
TX-2026038348,doublon_strict
TX-2026005533,doublon_strict
TX-2026074544,doublon_strict
TX-2026023465,doublon_strict
TX-2026018093,doublon_strict
TX-2026045762,doublon_strict
TX-2026065695,doublon_strict
TX-2026032932,doublon_strict
TX-2026047704,doublon_strict
TX-2026005766,doublon_strict
TX-2026014438,doublon_strict
TX-2026065241,doublon_strict
TX-2026007515,doublon_strict
TX-2026011777,doublon_strict
TX-2026059390,doublon_strict
TX-2026002662,doublon_strict
TX-2026070593,doublon_strict
TX-2026093352,doublon_strict
TX-2026083044,doublon_strict
TX-2026021184,doublon_strict
TX-2026083842,doublon_strict
TX-2026030336,doublon_strict
TX-2026091157,doublon_strict
TX-2026040040,doublon_strict
TX-2026018552,doublon_strict
TX-2026030578,doublon_strict
TX-2026056538,doublon_strict
TX-2026025134,doublon_strict
TX-2026043600,doublon_strict
TX-2026031402,doublon_strict
TX-2026041535,doublon_strict
TX-2026002544,doublon_strict
TX-2026082162,doublon_strict
TX-2026034717,doublon_strict
TX-2026022096,doublon_strict
TX-2026001165,doublon_strict
TX-2026094931,doublon_strict
TX-2026084935,doublon_strict
TX-2026091487,doublon_strict
TX-2026039520,doublon_strict
TX-2026075759,doublon_strict
TX-2026022950,doublon_strict
TX-2026064246,doublon_strict
TX-2026064774,doublon_strict
TX-2026042068,doublon_strict
TX-2026018553,doublon_strict
TX-2026031462,doublon_strict
TX-2026093575,doublon_strict
TX-2026027886,doublon_strict
TX-2026034280,doublon_strict
TX-2026070625,doublon_strict
TX-2026021756,doublon_strict
TX-2026061803,doublon_strict
TX-2026093628,doublon_strict
TX-2026080445,doublon_strict
TX-2026052177,doublon_strict
TX-2026044520,doublon_strict
TX-2026072532,doublon_strict
TX-2026007737,doublon_strict
TX-2026058721,doublon_strict
TX-2026053615,doublon_strict
TX-2026020555,doublon_strict
TX-2026056048,doublon_strict
TX-2026017555,doublon_strict
TX-2026083781,doublon_strict
TX-2026042236,doublon_strict
TX-2026094420,doublon_strict
TX-2026024095,doublon_strict
TX-2026063606,doublon_strict
TX-2026056631,doublon_strict
TX-2026068270,doublon_strict
TX-2026011362,doublon_strict
TX-2026008710,doublon_strict
TX-2026011371,doublon_strict
TX-2026095115,doublon_strict
TX-2026025554,doublon_strict
TX-2026001718,doublon_strict
TX-2026041652,doublon_strict
TX-2026092555,doublon_strict
TX-2026090530,doublon_strict
TX-2026075076,doublon_strict
TX-2026001938,doublon_strict
TX-2026093303,doublon_strict
TX-2026007863,doublon_strict
TX-2026078601,doublon_strict
TX-2026008546,doublon_strict
TX-2026034818,doublon_strict
TX-2026080549,doublon_strict
TX-2026098204,doublon_strict
TX-2026022644,doublon_strict
TX-2026094216,doublon_strict
TX-2026002996,doublon_strict
TX-2026005178,doublon_strict
TX-2026011922,doublon_strict
TX-2026087741,doublon_strict
TX-2026010513,doublon_strict
TX-2026076236,doublon_strict
TX-2026008035,doublon_strict
TX-2026042375,doublon_strict
TX-2026010825,doublon_strict
TX-2026030758,doublon_strict
TX-2026060015,doublon_strict
TX-2026042060,doublon_strict
TX-2026069682,doublon_strict
TX-2026093158,doublon_strict
TX-2026057903,doublon_strict
TX-2026039161,doublon_strict
TX-2026002086,doublon_strict
TX-2026095453,doublon_strict
TX-2026058302,doublon_strict
TX-2026026112,doublon_strict
TX-2026053081,doublon_strict
TX-2026024186,doublon_strict
TX-2026054934,doublon_strict
TX-2026074908,doublon_strict
TX-2026043257,doublon_strict
TX-2026088878,doublon_strict
TX-2026000114,quantite_incoherente
TX-2026000179,quantite_incoherente
TX-2026000238,quantite_incoherente
TX-2026000245,quantite_incoherente
TX-2026000286,quantite_incoherente
TX-2026000582,quantite_incoherente
TX-2026000656,quantite_incoherente
TX-2026000664,quantite_incoherente
TX-2026000846,quantite_incoherente
TX-2026000848,quantite_incoherente
TX-2026000924,quantite_incoherente
TX-2026000933,quantite_incoherente
TX-2026000996,quantite_incoherente
TX-2026001029,quantite_incoherente
TX-2026001087,quantite_incoherente
TX-2026001129,quantite_incoherente
TX-2026001193,quantite_incoherente
TX-2026001219,quantite_incoherente
TX-2026001231,quantite_incoherente
TX-2026001292,quantite_incoherente
TX-2026001316,quantite_incoherente
TX-2026001354,quantite_incoherente
TX-2026001376,quantite_incoherente
TX-2026001383,quantite_incoherente
TX-2026001543,quantite_incoherente
TX-2026001566,quantite_incoherente
TX-2026001613,quantite_incoherente
TX-2026001699,quantite_incoherente
TX-2026001701,quantite_incoherente
TX-2026001723,quantite_incoherente
TX-2026001769,quantite_incoherente
TX-2026001820,quantite_incoherente
TX-2026001825,quantite_incoherente
TX-2026001907,quantite_incoherente
TX-2026001925,quantite_incoherente
TX-2026001931,quantite_incoherente
TX-2026001946,quantite_incoherente
TX-2026001966,quantite_incoherente
TX-2026002113,quantite_incoherente
TX-2026002129,quantite_incoherente
TX-2026002215,quantite_incoherente
TX-2026002430,quantite_incoherente
TX-2026002535,quantite_incoherente
TX-2026002672,quantite_incoherente
TX-2026002807,quantite_incoherente
TX-2026002835,quantite_incoherente
TX-2026002839,quantite_incoherente
TX-2026002915,quantite_incoherente
TX-2026002955,quantite_incoherente
TX-2026003043,quantite_incoherente
TX-2026003066,quantite_incoherente
TX-2026003087,quantite_incoherente
TX-2026003112,quantite_incoherente
TX-2026003146,quantite_incoherente
TX-2026003152,quantite_incoherente
TX-2026003156,quantite_incoherente
TX-2026003190,quantite_incoherente
TX-2026003358,quantite_incoherente
TX-2026003361,quantite_incoherente
TX-2026003362,quantite_incoherente
TX-2026003383,quantite_incoherente
TX-2026003409,quantite_incoherente
TX-2026003461,quantite_incoherente
TX-2026003724,quantite_incoherente
TX-2026003769,quantite_incoherente
TX-2026003800,quantite_incoherente
TX-2026003844,quantite_incoherente
TX-2026003915,quantite_incoherente
TX-2026003957,quantite_incoherente
TX-2026003981,quantite_incoherente
TX-2026004026,quantite_incoherente
TX-2026004049,quantite_incoherente
TX-2026004102,quantite_incoherente
TX-2026004116,quantite_incoherente
TX-2026004215,quantite_incoherente
TX-2026004230,quantite_incoherente
TX-2026004237,quantite_incoherente
TX-2026004244,quantite_incoherente
TX-2026004277,quantite_incoherente
TX-2026004381,quantite_incoherente
TX-2026004386,quantite_incoherente
TX-2026004442,quantite_incoherente
TX-2026004508,quantite_incoherente
TX-2026004522,quantite_incoherente
TX-2026004584,quantite_incoherente
TX-2026004592,quantite_incoherente
TX-2026004628,quantite_incoherente
TX-2026004670,quantite_incoherente
TX-2026004678,quantite_incoherente
TX-2026004693,quantite_incoherente
TX-2026004705,quantite_incoherente
TX-2026004732,quantite_incoherente
TX-2026004859,quantite_incoherente
TX-2026004875,quantite_incoherente
TX-2026004925,quantite_incoherente
TX-2026005013,quantite_incoherente
TX-2026005066,quantite_incoherente
TX-2026005153,quantite_incoherente
TX-2026005193,quantite_incoherente
TX-2026005265,quantite_incoherente
TX-2026005406,quantite_incoherente
TX-2026005447,quantite_incoherente
TX-2026005493,quantite_incoherente
TX-2026005553,quantite_incoherente
TX-2026005591,quantite_incoherente
TX-2026005643,quantite_incoherente
TX-2026005706,quantite_incoherente
TX-2026005803,quantite_incoherente
TX-2026005817,quantite_incoherente
TX-2026005848,quantite_incoherente
TX-2026005911,quantite_incoherente
TX-2026005913,quantite_incoherente
TX-2026005943,quantite_incoherente
TX-2026005952,quantite_incoherente
TX-2026005977,quantite_incoherente
TX-2026005999,quantite_incoherente
TX-2026006068,quantite_incoherente
TX-2026006154,quantite_incoherente
TX-2026006183,quantite_incoherente
TX-2026006199,quantite_incoherente
TX-2026006259,quantite_incoherente
TX-2026006262,quantite_incoherente
TX-2026006358,quantite_incoherente
TX-2026006400,quantite_incoherente
TX-2026006467,quantite_incoherente
TX-2026006475,quantite_incoherente
TX-2026006502,quantite_incoherente
TX-2026006505,quantite_incoherente
TX-2026006570,quantite_incoherente
TX-2026006600,quantite_incoherente
TX-2026006631,quantite_incoherente
TX-2026006740,quantite_incoherente
TX-2026006863,quantite_incoherente
TX-2026006909,quantite_incoherente
TX-2026006918,quantite_incoherente
TX-2026006976,quantite_incoherente
TX-2026007003,quantite_incoherente
TX-2026007009,quantite_incoherente
TX-2026007065,quantite_incoherente
TX-2026007162,quantite_incoherente
TX-2026007166,quantite_incoherente
TX-2026007175,quantite_incoherente
TX-2026007178,quantite_incoherente
TX-2026007185,quantite_incoherente
TX-2026007211,quantite_incoherente
TX-2026007216,quantite_incoherente
TX-2026007286,quantite_incoherente
TX-2026007301,quantite_incoherente
TX-2026007448,quantite_incoherente
TX-2026007474,quantite_incoherente
TX-2026007540,quantite_incoherente
TX-2026007553,quantite_incoherente
TX-2026007580,quantite_incoherente
TX-2026007718,quantite_incoherente
TX-2026007781,quantite_incoherente
TX-2026007845,quantite_incoherente
TX-2026008060,quantite_incoherente
TX-2026008150,quantite_incoherente
TX-2026008185,quantite_incoherente
TX-2026008248,quantite_incoherente
TX-2026008300,quantite_incoherente
TX-2026008323,quantite_incoherente
TX-2026008390,quantite_incoherente
TX-2026008408,quantite_incoherente
TX-2026008419,quantite_incoherente
TX-2026008615,quantite_incoherente
TX-2026008654,quantite_incoherente
TX-2026008812,quantite_incoherente
TX-2026008817,quantite_incoherente
TX-2026008829,quantite_incoherente
TX-2026008845,quantite_incoherente
TX-2026009079,quantite_incoherente
TX-2026009115,quantite_incoherente
TX-2026009126,quantite_incoherente
TX-2026009142,quantite_incoherente
TX-2026009143,quantite_incoherente
TX-2026009236,quantite_incoherente
TX-2026009261,quantite_incoherente
TX-2026009305,quantite_incoherente
TX-2026009382,quantite_incoherente
TX-2026009524,quantite_incoherente
TX-2026009584,quantite_incoherente
TX-2026009588,quantite_incoherente
TX-2026009643,quantite_incoherente
TX-2026009645,quantite_incoherente
TX-2026009661,quantite_incoherente
TX-2026009710,quantite_incoherente
TX-2026009792,quantite_incoherente
TX-2026009856,quantite_incoherente
TX-2026009857,quantite_incoherente
TX-2026009878,quantite_incoherente
TX-2026009921,quantite_incoherente
TX-2026010063,quantite_incoherente
TX-2026010069,quantite_incoherente
TX-2026010122,quantite_incoherente
TX-2026010208,quantite_incoherente
TX-2026010284,quantite_incoherente
TX-2026010366,quantite_incoherente
TX-2026010451,quantite_incoherente
TX-2026010523,quantite_incoherente
TX-2026010555,quantite_incoherente
TX-2026010674,quantite_incoherente
TX-2026010682,quantite_incoherente
TX-2026010695,quantite_incoherente
TX-2026010701,quantite_incoherente
TX-2026010823,quantite_incoherente
TX-2026010912,quantite_incoherente
TX-2026010919,quantite_incoherente
TX-2026010939,quantite_incoherente
TX-2026011005,quantite_incoherente
TX-2026011026,quantite_incoherente
TX-2026011047,quantite_incoherente
TX-2026011063,quantite_incoherente
TX-2026011112,quantite_incoherente
TX-2026011278,quantite_incoherente
TX-2026011361,quantite_incoherente
TX-2026011366,quantite_incoherente
TX-2026011383,quantite_incoherente
TX-2026011591,quantite_incoherente
TX-2026011728,quantite_incoherente
TX-2026011885,quantite_incoherente
TX-2026011929,quantite_incoherente
TX-2026012249,quantite_incoherente
TX-2026012310,quantite_incoherente
TX-2026012326,quantite_incoherente
TX-2026012418,quantite_incoherente
TX-2026012492,quantite_incoherente
TX-2026012563,quantite_incoherente
TX-2026012586,quantite_incoherente
TX-2026012648,quantite_incoherente
TX-2026012698,quantite_incoherente
TX-2026012727,quantite_incoherente
TX-2026012741,quantite_incoherente
TX-2026012759,quantite_incoherente
TX-2026012784,quantite_incoherente
TX-2026012797,quantite_incoherente
TX-2026012806,quantite_incoherente
TX-2026012808,quantite_incoherente
TX-2026012908,quantite_incoherente
TX-2026012909,quantite_incoherente
TX-2026012964,quantite_incoherente
TX-2026013071,quantite_incoherente
TX-2026013101,quantite_incoherente
TX-2026013122,quantite_incoherente
TX-2026013157,quantite_incoherente
TX-2026013160,quantite_incoherente
TX-2026013164,quantite_incoherente
TX-2026013196,quantite_incoherente
TX-2026013270,quantite_incoherente
TX-2026013384,quantite_incoherente
TX-2026013452,quantite_incoherente
TX-2026013496,quantite_incoherente
TX-2026013512,quantite_incoherente
TX-2026013534,quantite_incoherente
TX-2026013605,quantite_incoherente
TX-2026013611,quantite_incoherente
TX-2026013630,quantite_incoherente
TX-2026013632,quantite_incoherente
TX-2026013697,quantite_incoherente
TX-2026013772,quantite_incoherente
TX-2026013799,quantite_incoherente
TX-2026013800,quantite_incoherente
TX-2026013813,quantite_incoherente
TX-2026013856,quantite_incoherente
TX-2026013912,quantite_incoherente
TX-2026013981,quantite_incoherente
TX-2026013987,quantite_incoherente
TX-2026014081,quantite_incoherente
TX-2026014127,quantite_incoherente
TX-2026014135,quantite_incoherente
TX-2026014175,quantite_incoherente
TX-2026014203,quantite_incoherente
TX-2026014228,quantite_incoherente
TX-2026014246,quantite_incoherente
TX-2026014357,quantite_incoherente
TX-2026014454,quantite_incoherente
TX-2026014475,quantite_incoherente
TX-2026014477,quantite_incoherente
TX-2026014499,quantite_incoherente
TX-2026014599,quantite_incoherente
TX-2026014675,quantite_incoherente
TX-2026014789,quantite_incoherente
TX-2026014813,quantite_incoherente
TX-2026014824,quantite_incoherente
TX-2026014878,quantite_incoherente
TX-2026014888,quantite_incoherente
TX-2026014890,quantite_incoherente
TX-2026014948,quantite_incoherente
TX-2026015006,quantite_incoherente
TX-2026015080,quantite_incoherente
TX-2026015105,quantite_incoherente
TX-2026015111,quantite_incoherente
TX-2026015127,quantite_incoherente
TX-2026015173,quantite_incoherente
TX-2026015186,quantite_incoherente
TX-2026015188,quantite_incoherente
TX-2026015240,quantite_incoherente
TX-2026015265,quantite_incoherente
TX-2026015541,quantite_incoherente
TX-2026015544,quantite_incoherente
TX-2026015581,quantite_incoherente
TX-2026015592,quantite_incoherente
TX-2026015686,quantite_incoherente
TX-2026015719,quantite_incoherente
TX-2026015765,quantite_incoherente
TX-2026015773,quantite_incoherente
TX-2026015919,quantite_incoherente
TX-2026015995,quantite_incoherente
TX-2026016051,quantite_incoherente
TX-2026016199,quantite_incoherente
TX-2026016277,quantite_incoherente
TX-2026016323,quantite_incoherente
TX-2026016354,quantite_incoherente
TX-2026016371,quantite_incoherente
TX-2026016416,quantite_incoherente
TX-2026016430,quantite_incoherente
TX-2026016505,quantite_incoherente
TX-2026016555,quantite_incoherente
TX-2026016603,quantite_incoherente
TX-2026016622,quantite_incoherente
TX-2026016712,quantite_incoherente
